"GemeenteCode";"GemeenteNaam";"LijstNummer";"LijstNaam";"KandidaatNummer";"Initialen";"Roepnaam";"Tussenvoegsel";"Achternaam";"Woonplaats";"LandCode";"Geslacht"
"0014";"Groningen";"7";"Student en Stad";"8";"M.W.P.";"Mees";"van 't";"Spijker";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"9";"R.A.G.";"Rózsa";;"Kremer";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"10";"M.E.";"Melle";"van";"Bolhuis";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"11";"F.A.A.";"Fransje";;"Gommeren";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"12";"R.";"Rick";"de";"Boer";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"13";"L.E.";"Lisanne";;"Dijkstra";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"14";"H.L.";"Hugo";;"Boerrigter";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"15";"R.A.";"Roel";;"Jager";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"16";"T.T.";"Tristan";;"Reitsma";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"17";"J.F.A.";"Jelmer";;"Hofstede";"Eelderwolde";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"18";"B.P.F.";"Bas";;"Sauer";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"19";"O.J.";"Olivier";;"Sipkes";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"20";"N.C.J.";"Niels";;"Hissink";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"21";"F.";"Femke";"de";"Vries";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"22";"I.Z.";"Isa";;"Veldman";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"23";"B.S.";"Brian";;"Wittermans";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"24";"R.";"Robin";"van der";"Wijk";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"25";"L.F.";"Loïc";;"Poarch";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"26";"Z.";"Zohal";;"Faizi";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"27";"V.M.F.M.";"Valerie";;"Mignot";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"28";"E.";"Esther";;"Bergsma";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"29";"M.P.";"Mart";;"Bult";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"30";"T.M.";"Tim";;"Birner";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"31";"N.A.";"Noor";;"Otjens";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"32";"L.M.";"Lianne";;"Alberts";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"33";"J.";"Joep";;"Vloon";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"34";"R.";"Roan";;"Ettes";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"35";"I.";"Indy";;"Aasman";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"36";"I.H.";"Isa";;"Disselkoen";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"37";"G.M.";"Marthe";;"Wiendels";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"38";"N.J.";"Niek";"ter";"Haar";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"39";"M.A.";"Margreet";;"Hoek";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"40";"I.A.";"Bell";;"Booysen";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"41";"T.H.";"Teun";;"Scholten";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"42";"U.";"Uxue";;"Jimenez Hernani";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"43";"T.H.";"Tiara";;"Ruidavet";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"44";"M.";"Maria";;"Nguyenová";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"45";"L.J.";"Livia";;"Stein";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"46";"D.E.";"David";;"Noordman";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"47";"P.R.";"Pien";"van der";"Wijk";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"48";"S.E.";"Sophie";;"Tieleman";"Groningen";"NL";"female"
"0014";"Groningen";"7";"Student en Stad";"49";"A.";"Ahmad";;"Abdulwahab";"Groningen";"NL";"male"
"0014";"Groningen";"7";"Student en Stad";"50";"P.";"Pascal";;"Rakers";"Meerstad";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"1";"P.";"Peter";;"Rebergen";"Ten Boer";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"2";"L.K.";"Laurent";;"Dwarshuis";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"3";"R.";"Rosalie";"van der";"Heide-van der Lee";"Groningen";"NL";"female"
"0014";"Groningen";"8";"ChristenUnie";"4";"F.J.";"Froukje Johanna";;"Basoski-Bijlsma";"Groningen";"NL";"female"
"0014";"Groningen";"8";"ChristenUnie";"5";"N.";"Norbert";"van de";"Kamp";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"6";"H.B.A.";"Alice";;"Brouwer";"Groningen";"NL";"female"
"0014";"Groningen";"8";"ChristenUnie";"7";"W.";"Wim";"van";"Oosterom";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"8";"J.O.";"Jos";;"Admiraal";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"9";"J.";"Job";;"Mars";"Amsterdam";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"10";"J.";"Arjan";;"Cappon";"Ten Boer";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"11";"J.M.";"Annemarije";;"Hut-de Jong";"Groningen";"NL";"female"
"0014";"Groningen";"8";"ChristenUnie";"12";"R.";"Ruben";"ten";"Cate";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"13";"J.";"Jan";;"Bouwkamp";"Haren Gn";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"14";"E.";"Edger";;"Heemstra";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"15";"I.";"Inge";;"Hazekamp";"Groningen";"NL";"female"
"0014";"Groningen";"8";"ChristenUnie";"16";"A.";"Alex";"de";"Jong";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"17";"P.T.";"Piet";;"Riemersma";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"18";"A.";"Allard";;"Swart";"Ten Boer";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"19";"K.";"Karlien";;"Elzes";"Ten Post";"NL";"female"
"0014";"Groningen";"8";"ChristenUnie";"20";"P.";"Pieter";;"Haanstra";"Ten Boer";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"21";"E.B.";"Edward";;"Koopmans";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"22";"P.";"Piet";;"Hazekamp";"Groningen";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"23";"J.D.";"Jorik";;"Groenendijk";"'s-Gravenhage";"NL";"male"
"0014";"Groningen";"8";"ChristenUnie";"24";"I.M.";"Inge";;"Jongman-Mollema";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"1";"J.D.P.";"Jalt";"de";"Haan";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"2";"J.";"Jint";;"Hoeksema";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"3";"I.J.";"Izaäk";"van";"Jaarsveld";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"4";"J.";"Jeffrey";;"Noordveld";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"5";"A.S.D.";"Anne";;"Hensen";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"6";"H.B.";"Henk";;"Mooibroek";"Meerstad";"NL";"male"
"0014";"Groningen";"9";"CDA";"7";"T.M.";"Tiemen";;"Sturm";"Haren Gn";"NL";"male"
"0014";"Groningen";"9";"CDA";"8";"J.A.G.";"Joost";;"Paas";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"9";"A.J.";"Annemiek";;"Prummel";"Haren Gn";"NL";"female"
"0014";"Groningen";"9";"CDA";"10";"A.";"Adolf";;"Bolhuis";"Ten Boer";"NL";"male"
"0014";"Groningen";"9";"CDA";"11";"A.";"Annelies";;"Meijer";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"12";"S.";"Sybren";"van";"Vierzen";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"13";"S.";"Sander";;"Kooi";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"14";"L.S.";"Lidia";"van";"Huizen";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"15";"C.A.";"Charlotte";;"Henckel-Schilt";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"16";"L.IJ.";"Lucas";;"Mulder";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"17";"B.H.";"Bernard";;"Koops";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"18";"J.H.";"Jasper";;"Berg";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"19";"B.";"Birgit";"van";"Dongen-Svensgaard";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"20";"S.";"Sjoerd-Jan";;"Gispen";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"21";"E.A.";"Ernst";"van";"Gulik";"Ten Boer";"NL";"male"
"0014";"Groningen";"9";"CDA";"22";"A.A.";"Aafke";"de";"Haan";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"23";"P.J.J.M.";"Peter";;"Roelofs";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"24";"J.M.";"Hank";;"Hallegraeff";"Onnen";"NL";"male"
"0014";"Groningen";"9";"CDA";"25";"B.G.";"Bert";;"Westerink";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"26";"C.A.";"Carmi";"van";"Santen";"Meerstad";"NL";"female"
"0014";"Groningen";"9";"CDA";"27";"M.W.";"Maarten";;"Deddens";"Haren Gn";"NL";"male"
"0014";"Groningen";"9";"CDA";"28";"M.";"Maurits";;"Witte";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"29";"P.J.";"Pieter Jan";;"Kruizinga";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"30";"J.O.";"Jan";;"Wijbenga";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"31";"G.J.";"Glenda";;"Boonstra-Bolt";"Haren Gn";"NL";"female"
"0014";"Groningen";"9";"CDA";"32";"B.";"Björn";"de";"Boer";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"33";"S.E.A.";"Stephan";"van";"Galen";"Onnen";"NL";"male"
"0014";"Groningen";"9";"CDA";"34";"A.J.";"Aard";;"Groen";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"35";"J.F.";"Jan Folkert";;"Deinum";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"36";"H.A.J.";"Herjan";;"Immink";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"37";"R.";"René";;"Bolhuis";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"38";"R.J.F.";"Ruben";;"Eisses";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"39";"E.C.";"Eduard";;"Gerds";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"40";"J.M.";"Joke";;"Terlaak Poot";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"41";"B.";"Bert";;"Kuiken";"Haren Gn";"NL";"male"
"0014";"Groningen";"9";"CDA";"42";"J.A.";"Jan";;"Helmantel";"Ten Boer";"NL";"male"
"0014";"Groningen";"9";"CDA";"43";"R.F.M.";"Rob";;"Lamers";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"44";"H.";"Henk";;"Vliek";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"45";"P.C.";"Peter";;"Heidema";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"46";"P.E.M.S.";"Pia";;"Lokin-Sassen";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"47";"G.R.";"Ruth";;"Peetoom";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"48";"M.";"René";;"Bolle";"Groningen";"NL";"male"
"0014";"Groningen";"9";"CDA";"49";"E.";"Etkin";;"Armut";"Groningen";"NL";"female"
"0014";"Groningen";"9";"CDA";"50";"K.";"Kurt";;"Elshot";"Groningen";"NL";"male"
"0014";"Groningen";"10";"Partij voor het Noorden";"1";"L.E.J.";;"van der";"Laan";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"2";"M.A.";;;"Hekert";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"3";"E.E.";;;"Bernabela";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"4";"J.";;;"Schans";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"5";"M.";;;"Jansen";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"6";"E.";;;"Poker";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"7";"J.C.A.";;;"Collenteur";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"8";"C.";;;"Legrand";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"9";"D.R.";;;"Erenstein";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"10";"J.H.";;"ten";"Hoove";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"11";"C.P.";;"van der";"Gaag";"Thesinge";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"12";"H.";;;"Nanninga";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"13";"R.";;;"Zeqiri";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"14";"X.";;;"Xia";"Ten Boer";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"15";"M.C.";;;"Proost";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"16";"L.K.";;;"Terpstra";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"17";"W.";;;"Kobus";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"18";"J.F.";;;"Bos";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"19";"J.A.";;;"Uitham";"Thesinge";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"20";"M.G.";;"de";"Koning";"Haren Gn";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"21";"E.G.M.";;;"Versteeg";"Haren Gn";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"22";"S.H.J.";;;"Donders";"Groningen";"NL";
"0014";"Groningen";"10";"Partij voor het Noorden";"23";"J.";;;"Oosterhaven";"Groningen";"NL";
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"1";"K.A.";"Kelly";;"Blauw";"Groningen";"NL";"female"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"2";"D.";"Dennis";;"Ram";"Groningen";"NL";"male"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"3";"H.P.M.M.";"Harry";;"Gelissen";"Groningen";"NL";"male"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"4";"R.";"Ron";;"Dijk";"Groningen";"NL";"male"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"5";"P.";"Patrick";;"Niemeijer";"Groningen";"NL";"male"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"6";"M.";"Michel";;"Roggeveld";"Groningen";"NL";"male"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"7";"A.J.M.";"Ton";"van";"Kesteren";"Groningen";"NL";"male"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"8";"D.D.";"Dharmendra";;"Akloe";"Groningen";"NL";"male"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"9";"F.A.";"Fenna";;"Koops";"Groningen";"NL";"female"
"0014";"Groningen";"11";"PVV (Partij voor de Vrijheid)";"10";"W.M.";"Wim";;"Oosterbeek";"Groningen";"NL";"male"
"0014";"Groningen";"12";"DURF";"1";"C.H.M.";"Carel";;"Lenferink";"Groningen";"NL";"male"
"0014";"Groningen";"12";"DURF";"2";"K.L.";"Kevin";;"Barron";"Groningen";"NL";"male"
"0014";"Groningen";"12";"DURF";"3";"A.M.";"Astrid";"van der";"Wis";"Groningen";"NL";"female"
"0014";"Groningen";"12";"DURF";"4";"J.B.";"Benne";;"Walstra";"Groningen";"NL";"male"
"0014";"Groningen";"12";"DURF";"5";"R.";"Roelof";;"Paalman";"Groningen";"NL";"male"
"0014";"Groningen";"12";"DURF";"6";"E.";"Eva";;"Greijdanus";"Groningen";"NL";"female"
"0014";"Groningen";"12";"DURF";"7";"M.L.J.";"Marjolein";"van de";"Kamp";"Groningen";"NL";"female"
"0014";"Groningen";"13";"Forum voor Democratie";"1";"A.J.A.";"Anna";;"Westerhof";"Groningen";"NL";"female"
"0014";"Groningen";"13";"Forum voor Democratie";"2";"F.J.S.G.";"Gabry";;"Arjaans";"Groningen";"NL";"female"
"0014";"Groningen";"13";"Forum voor Democratie";"3";"S.L.";"Sandra";;"Woldring-de Regt";"Haren Gn";"NL";"female"
"0014";"Groningen";"13";"Forum voor Democratie";"4";"S.";"Saskia";"van";"Niekerk";"Groningen";"NL";"female"
"0014";"Groningen";"13";"Forum voor Democratie";"5";"J.L.";"Leo";;"Epema";"Groningen";"NL";"male"
"0014";"Groningen";"13";"Forum voor Democratie";"6";"H.L.";"Henk";;"Meerema";"Groningen";"NL";"male"
"0014";"Groningen";"13";"Forum voor Democratie";"7";"G.";"Gert";;"Jonkman";"Groningen";"NL";"male"
"0014";"Groningen";"13";"Forum voor Democratie";"8";"F.";"Frank";;"Meinders";"Groningen";"NL";"male"
"0014";"Groningen";"13";"Forum voor Democratie";"9";"B.";"Bart";;"Post";"Groningen";"NL";"male"
"0014";"Groningen";"13";"Forum voor Democratie";"10";"E.";"Edwin";;"Bonninga";"Delfzijl";"NL";"male"
"0014";"Groningen";"14";"BBB";"1";"W.H.B.";"Wesley";;"Kragt";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"2";"O.";"Olav";;"Eide";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"3";"D.J.";"Donna";;"Ferguson";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"4";"E.R.";"Edwin";"van der";"Graaf";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"5";"J.P.";"Jildert";;"Bokma";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"6";"T.";"Teun";;"Olbers";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"7";"A.H.B.";"Tonny";;"Wortelboer";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"8";"R.A.";"Richard";;"Vledderman";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"9";"W.Z.";"Willy";;"Wieringa";"Ten Post";"NL";
"0014";"Groningen";"14";"BBB";"10";"J.C.";"Carel";;"Meijer";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"11";"L.H.G.";"Leo";;"Wenneger";"Groningen";"NL";
"0014";"Groningen";"14";"BBB";"12";"A.E.";"Albrechtus";;"Tebbens Torringa";"Zuurdijk";"NL";
"0014";"Groningen";"14";"BBB";"13";"S.";"Sigrid";;"Arends";"Warfstermolen";"NL";
"0014";"Groningen";"14";"BBB";"14";"H.";"Harm";;"Nieboer";"Winschoten";"NL";
"0014";"Groningen";"14";"BBB";"15";"H.E.";"Henk";;"Emmens";"Bad Nieuweschans";"NL";
"0014";"Groningen";"14";"BBB";"16";"H.A.";"Henk";;"Marquart Scholtz";"Haren Gn";"NL";
"0014";"Groningen";"15";"Volt";"1";"R.";"Robin";;"Twickler";"Groningen";"NL";"female"
"0014";"Groningen";"15";"Volt";"2";"A.";"Abdelaziez";;"Pol";"Groningen";"NL";"male"
"0014";"Groningen";"15";"Volt";"3";"T.A.";"Titia";;"Struik";"Groningen";"NL";"female"
"0014";"Groningen";"15";"Volt";"4";"J.";"Jelmer";;"Herms";"Haren Gn";"NL";"male"
"0014";"Groningen";"15";"Volt";"5";"J.";"Jeanette";"van der";"Poel-Kuin";"Ten Boer";"NL";"female"
"0014";"Groningen";"15";"Volt";"6";"S.";"Sander";;"Grootemarsink";"Groningen";"NL";"male"
"0014";"Groningen";"15";"Volt";"7";"J.";"Joanne";;"Boonstra";"Groningen";"NL";"female"
"0014";"Groningen";"15";"Volt";"8";"S.";"Stefan";"van der";"Borgh";"Groningen";"NL";"male"
"0014";"Groningen";"15";"Volt";"9";"S.E.M.";"Fiene";"van";"Bodegraven";"Groningen";"NL";"female"
"0014";"Groningen";"15";"Volt";"10";"J.";"Jan-Gerd";;"Krüger";"Groningen";"NL";"male"
"0014";"Groningen";"15";"Volt";"11";"K.";"Karst";"van";"Galen Last";"Thesinge";"NL";"male"
"0014";"Groningen";"15";"Volt";"12";"A.";"Andries";;"Vrijburg";"Groningen";"NL";"male"
"0014";"Groningen";"15";"Volt";"13";"T.";"Trinet";;"Holtslag";"Groningen";"NL";"female"
"0014";"Groningen";"15";"Volt";"14";"H.";"Rik";;"Seinen";"Groningen";"NL";"male"
"0014";"Groningen";"15";"Volt";"15";"M.J.E.";"Marian";;"Mourits";"Glimmen";"NL";"female"
"0014";"Groningen";"15";"Volt";"16";"G.";"Greald";;"Henstra";"Groningen";"NL";"male"
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"1";"A.";"Aya";;"Selman";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"2";"E.A.H.";"Esther";;"Hagelaar - van Dijk";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"3";"L.";"Leida";;"Höhle";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"4";"M.";"Martijn";;"Rengelink";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"5";"A.";"Anouk";"de";"Jonge";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"6";"E.M.";"Erik";;"Theunissen";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"7";"F.Z.";"Fatima Zohra";;"Rouidi";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"8";"E.E.";"Elizabeth";;"Adelore";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"9";"D.M.";"Dennis";;"Held";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"10";"L.P.";"Luca";;"Croqué";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"11";"A.";"Ayyoub";;"Saddik";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"12";"S.";"Sara";;"Maâchi";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"13";"S.V.";"Steven";;"Vrouwenvelder";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"14";"K.M.L.";"Kayleigh";;"El Chab";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"15";"E.C.";"Efe";;"Boray";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"16";"J.";"Jeroen";;"Deben";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"17";"E.J.W.C.";"Evert";;"Zaat";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"18";"A.H.V.";"Ton";;"Eggenhuizen";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"19";"M.";"Martijn";;"Mulder";"Amsterdam";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"20";"M.E.R.M.";"Monique";;"Monen";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"21";"A.J.";"Annelie";;"Rozeboom";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"22";"R.";"Robert";;"Barendse";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"23";"O.R.";"Séun";;"Steenken";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"24";"B.";"Boraya";"van der";"Burgt";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"25";"C.E.";"Ceylin";;"Gülcan";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"26";"M.";"Marien";;"Abspoel";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"27";"A.";"Albert";;"Waninge";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"28";"A.A.G.";"Antoinet";"van";"Gelder-Breems";"Almere";"NL";
"0034";"Almere";"1";"GROENLINKS / Partij van de Arbeid (PvdA)";"29";"T.O.M.";"Tom";"van der";"Wal";"Almere";"NL";
"0034";"Almere";"2";"VVD";"1";"L.";"Lesley";"van";"Hilten";"Almere";"NL";"female"
"0034";"Almere";"2";"VVD";"2";"R.";"Robert";;"Mijnders";"Almere";"NL";"male"
"0034";"Almere";"2";"VVD";"3";"K.";"Koen";;"Bokhorst";"Almere";"NL";"male"
"0034";"Almere";"2";"VVD";"4";"J.";"Jenny";;"Vreeken";"Almere";"NL";"female"
"0034";"Almere";"2";"VVD";"5";"J.G.";"Jurgen";;"Morgenstond";"Almere";"NL";"male"
"0034";"Almere";"2";"VVD";"6";"K.";"Kevin";;"Franken";"Almere";"NL";"male"
"0034";"Almere";"2";"VVD";"7";"G.H.";"Luca";"van";"Egdom";"Almere";"NL";"male"
"0034";"Almere";"2";"VVD";"8";"L.";"Laurens";;"Ribbers";"Almere";"NL";"male"
"0034";"Almere";"2";"VVD";"9";"H.";"Harm";;"Weber";"Almere";"NL";"male"
"0034";"Almere";"2";"VVD";"10";"Y.D.";"Yaïr";"da";"Costa";"Almere";"NL";"male"
"0034";"Almere";"2";"VVD";"11";"J.H.G.";"Joël";"van";"Gogh";"Almere";"NL";"male"
